Input Signal, Output Signal, Freq Scale, Mag Spec Input, Phase Spec Input, Impulse Resp, Freq Resp Mag, Freq Resp Phase, Mag Spec Out, Mag Phase Out
-0.145813,0.000001,8165.442279,-9.107001,-1.116347,0.000000,-21.991997,-1.373264,-1.613119,-0.773055,
-0.230103,-0.000221,8176.461769,-9.370111,-1.072765,0.000000,-22.113531,-1.378491,1.985966,-0.221684,
-0.338654,-0.014099,8187.481259,-10.509389,-1.080482,0.000000,-22.234825,-1.383689,-10.065564,1.011766,
-0.444611,0.000000,8198.500750,-4.226498,-1.284184,-0.000000,-22.355869,-1.388847,-6.804208,0.341103,
-0.520294,0.000001,8209.520240,-8.770320,-0.911692,-0.000000,-22.476665,-1.393977,-9.379446,0.067635,
-0.552673,0.000032,8220.539730,-7.970973,-0.976083,-0.000000,-22.597227,-1.399069,-8.597116,-0.379530,
-0.539734,-0.003989,8231.559220,-8.221736,-0.979495,0.000000,-22.717625,-1.404132,-18.197365,-0.503906,
-0.483582,-0.000000,8242.578711,-8.597304,-0.965436,0.000000,-22.837719,-1.409160,-27.392805,-0.387788,
-0.393188,-0.000000,8253.598201,-7.730800,-0.928149,0.000000,-22.957602,-1.414160,-22.299585,0.550671,
-0.277313,0.000051,8264.617691,-7.576462,-0.954946,0.000000,-23.077253,-1.419121,-19.414051,0.955966,
-0.142517,-0.000353,8275.637181,-7.032279,-0.981914,-0.000000,-23.196705,-1.424055,-15.340214,1.093205,
0.003204,0.000000,8286.656672,-6.809330,-1.027190,-0.000000,-23.315912,-1.428958,-16.152277,0.647246,
0.144165,-0.000000,8297.676162,-7.553832,-1.201661,-0.000000,-23.434929,-1.433832,-13.415327,0.351868,
0.261047,0.000017,8308.695652,-8.536034,-1.021051,0.000000,-23.553623,-1.438675,-14.974911,0.305434,
0.335510,-0.000394,8319.715142,-8.125813,-1.027267,0.000000,-23.672205,-1.443486,-18.646385,0.058670,
0.353546,0.019617,8330.734633,-7.451499,-1.050959,0.000000,-23.790531,-1.448268,-18.743803,0.014419,
0.314484,-0.000000,8341.754123,-7.791929,-1.040295,0.000000,-23.908655,-1.453021,-27.298052,0.596630,
0.241547,0.000006,8352.773613,-7.618051,-0.994836,-0.000000,-24.026522,-1.457745,-21.039408,1.179693,
0.169556,-0.000043,8363.793103,-8.002955,-0.961990,-0.000000,-24.144205,-1.462438,-14.721789,0.996641,
0.115540,0.001880,8374.812594,-8.058924,-0.938547,-0.000000,-24.261639,-1.467109,-12.359203,0.969339,
0.075928,-0.000000,8385.832084,-7.556313,-0.941574,0.000000,-24.378893,-1.471748,-11.366642,0.822743,
0.042419,0.000001,8396.851574,-5.005107,-0.899102,0.000000,-24.495945,-1.476361,-8.099119,0.507801,
0.010101,-0.000018,8407.871064,-5.843952,-1.080251,0.000000,-24.612719,-1.480946,-7.253761,0.192464,
-0.021881,0.005771,8418.890555,-5.712625,-1.166647,-0.000000,-24.729334,-1.485502,-8.122256,-0.206031,
-0.051208,-0.000000,8429.910045,-4.170150,-0.774704,-0.000000,-24.845770,-1.490031,-7.135618,-0.488336,
-0.071106,-0.000000,8440.929535,-3.585601,1.318065,-0.000000,-24.961958,-1.494539,-10.611047,-1.072880,
-0.070160,-0.000005,8451.949025,-9.216840,1.035508,-0.000000,-25.077934,-1.499017,-3.613878,0.382002,
-0.038818,0.000975,8462.968516,-14.566700,-1.086676,0.000000,-25.193680,-1.503469,3.467906,0.958456,
0.018616,-0.002043,8473.988006,-11.320311,-0.963475,0.000000,-25.309330,-1.507896,-10.046721,-1.457557,
0.083710,-0.000000,8485.007496,-9.222116,-1.037490,0.000000,-25.424734,-1.512299,-13.842467,1.049029,
0.134857,0.000001,8496.026987,-9.297623,-0.980386,-0.000000,-25.539865,-1.516676,-16.514570,1.370859,
0.153687,0.000244,8507.046477,-8.929448,-1.142895,-0.000000,-25.654827,-1.521028,-19.529127,-1.422469,
0.138947,-0.002531,8518.065967,-9.365815,-1.065987,-0.000000,-25.769640,-1.525353,-18.195736,-1.290985,
0.107361,-0.000000,8529.085457,-9.108091,-1.042122,-0.000000,-25.884266,-1.529659,-16.704943,-1.463876,
0.078430,-0.000001,8540.104948,-9.898472,-1.170463,0.000000,-25.998634,-1.533937,-14.346431,-1.167116,
0.060211,0.000038,8551.124438,-10.000636,-0.832733,0.000000,-26.112831,-1.538193,-12.893452,1.326764,
0.055511,0.002222,8562.143928,-6.687884,-0.999736,0.000000,-26.226839,-1.542425,-8.424428,1.152675,
0.064880,0.000000,8573.163418,-8.546102,-1.255192,-0.000000,-26.340687,-1.546637,-6.051342,0.962771,
0.081421,-0.000000,8584.182909,-8.826348,-1.167372,-0.000000,-26.454268,-1.550823,1.216939,0.307664,
0.091431,-0.000019,8595.202399,-8.753615,-1.110609,-0.000000,-26.567728,-1.554981,3.746372,1.031837,
0.077423,0.000374,8606.221889,-9.099455,-1.216274,-0.000000,-26.680956,-1.559122,-1.508280,-0.511223,
0.027344,0.000000,8617.241379,-10.909518,-1.232319,0.000000,-26.794067,-1.563242,-15.893131,-0.041579,
-0.061951,0.000000,8628.260870,-11.354140,-1.040006,0.000000,-26.906921,-1.567338,-21.768612,-0.401196,
-0.180542,-0.000013,8639.280360,-10.873363,-0.851945,0.000000,-27.019611,1.570178,-16.177671,-0.824377,
-0.306152,0.000491,8650.299850,-9.480664,-0.822684,-0.000000,-27.132101,1.566127,-14.098326,1.557682,
-0.414062,0.000692,8661.319340,-8.739294,-0.845610,-0.000000,-27.244452,1.562091,-10.983766,0.458381,
-0.490021,0.000000,8672.338831,-8.349649,-0.908023,-0.000000,-27.356613,1.558086,-11.218803,-0.894266,
-0.528046,-0.000005,8683.358321,-8.095702,-0.917664,0.000000,-27.468590,1.554100,-21.376604,-0.123172,
-0.524902,0.000128,8694.377811,-8.085258,-0.903185,0.000000,-27.580366,1.550129,-19.162811,-1.297753,
-0.484955,0.000084,8705.397301,-7.444709,-0.980985,0.000000,-27.691969,1.546177,-17.639872,0.558876,
-0.415070,0.000000,8716.416792,-7.290464,-1.075832,0.000000,-27.803396,1.542248,-13.759716,-0.163130,
-0.316925,-0.000001,8727.436282,-7.407566,-1.171765,-0.000000,-27.914698,1.538346,-18.256815,-0.834397,
-0.194672,-0.000003,8738.455772,-8.240181,-1.174894,-0.000000,-28.025745,1.534456,-18.181295,-1.256557,
-0.062744,-0.002387,8749.475262,-8.472312,-1.270661,-0.000000,-28.136681,1.530587,-19.075094,0.221680,
0.053619,0.000000,8760.494753,-9.731019,-1.378535,0.000000,-28.247374,1.526740,-27.961651,-1.253729,
0.131592,-0.000000,8771.514243,-9.180219,-1.252483,0.000000,-28.357996,1.522913,-18.906910,0.101519,
0.162537,0.000001,8782.533733,-13.085210,-1.123843,0.000000,-28.468382,1.519103,-25.756233,-0.504074,
0.154846,-0.000733,8793.553223,-10.701550,-0.732562,0.000000,-28.578659,1.515310,-9.507470,0.126024,
0.125214,-0.055080,8804.572714,-10.039026,-0.910062,-0.000000,-28.688683,1.511540,-8.474289,-0.977333,
0.089752,0.000000,8815.592204,-9.503853,-0.870954,-0.000000,-28.798651,1.507788,-11.448928,1.363951,
0.061249,-0.000002,8826.611694,-8.535818,-0.877488,-0.000000,-28.908316,1.504054,-14.039024,0.620367,
0.044159,-0.000182,8837.631184,-8.189262,-1.001416,0.000000,-29.017925,1.500328,-21.570444,0.178249,
0.033386,0.010449,8848.650675,-9.406751,-1.313410,0.000000,-29.127287,1.496633,-21.559109,-0.946818,
0.017914,0.000000,8859.670165,-12.840365,-1.032567,0.000000,-29.236622,1.492960,-1.341362,-0.042622,
-0.008881,-0.000000,8870.689655,-10.725072,-0.739397,0.000000,-29.345650,1.489296,4.370903,1.523886,
-0.042816,-0.000059,8881.709145,-9.652835,-0.591608,-0.000000,-29.454636,1.485653,0.191284,-0.833611,
-0.069336,-0.000155,8892.728636,-7.390781,-0.741381,-0.000000,-29.563364,1.482019,-6.264004,-1.365229,
-0.070740,-0.000000,8903.748126,-5.274713,-0.851917,-0.000000,-29.671995,1.478413,-8.895907,-1.564398,
-0.038666,0.000001,8914.767616,-8.164600,-1.074622,0.000000,-29.780439,1.474818,-12.160964,-1.527562,
0.016571,0.000000,8925.787106,-6.981719,-0.925069,0.000000,-29.888777,1.471244,-15.742315,1.048625,
0.071899,-0.000755,8936.806597,-6.175965,-1.018476,0.000000,-29.996851,1.467682,-15.160379,1.569772,
0.106689,0.000003,8947.826087,-6.762420,1.312305,0.000000,-30.104898,1.464148,-15.167162,1.324796,
0.112732,0.000000,8958.845577,0.302658,-0.752940,-0.000000,-30.212723,1.460623,-17.909250,1.210754,
0.092041,0.000006,8969.865067,3.640748,0.744986,-0.000000,-30.320461,1.457106,-15.625182,-1.463370,
0.054230,-0.000470,8980.884558,-2.390106,-1.135244,-0.000000,-30.427956,1.453614,-11.443828,-1.296077,
0.012909,0.008025,8991.904048,-6.921101,0.775101,0.000000,-30.535368,0.000000,-10.064427,1.091299,
-0.019165,-0.000000,9002.923538,-5.977405,-0.047799,0.000000,-30.642521,0.000000,4.489984,-1.490219,
-0.031799,0.000003,9013.943028,-5.325964,-0.441351,0.000000,-30.749723,0.000000,-7.246018,-0.627767,
-0.020416,-0.000118,9024.962519,-6.236310,-0.767131,-0.000000,-30.856613,0.000000,-7.969821,0.807249,
0.008118,-0.000190,9035.982009,-7.757957,-0.886754,-0.000000,-30.963432,0.000000,-6.789082,0.267087,
0.034668,-0.000000,9047.001499,-8.147470,-0.873322,-0.000000,-31.070045,0.000000,-7.672009,-0.012681,
0.040741,0.000001,9058.020990,-7.450956,-0.897138,-0.000000,-31.176611,0.000000,-7.976300,-0.511053,
0.016693,0.000005,9069.040480,-8.281522,-0.942756,0.000000,-31.283005,0.000000,-9.897719,-0.815943,
-0.039001,0.000519,9080.059970,-8.101589,-0.920204,0.000000,-31.389189,0.000000,-13.400090,-1.139267,
-0.119232,-0.000000,9091.079460,-7.564366,-0.965375,0.000000,-31.495258,0.000000,-14.570594,-1.335837,
-0.206818,0.000000,9102.098951,-8.171477,-1.043299,-0.000000,-31.601236,0.000000,-17.373770,-1.539273,
-0.282990,0.000000,9113.118441,-8.283670,-0.964755,-0.000000,-31.707062,0.000000,-26.876711,0.771098,
-0.334351,0.000359,9124.137931,-8.693892,-1.050557,-0.000000,-31.812721,0.000000,-24.533167,-1.321641,
-0.356995,-0.068137,9135.157421,-8.506743,-0.957590,-0.000000,-31.918280,0.000000,-19.503582,0.703704,
-0.351135,-0.000000,9146.176912,-8.061000,-1.004405,0.000000,-32.023670,0.000000,-16.076626,0.461001,
-0.315033,0.000003,9157.196402,-7.859704,-1.078158,0.000000,-32.128963,0.000000,-17.302364,-0.233700,
-0.239807,0.000037,9168.215892,-8.610097,-1.160522,0.000000,-32.234035,0.000000,-15.577268,-0.106821,
-0.124146,-0.008157,9179.235382,-9.219375,-1.155261,-0.000000,-32.339027,0.000000,-19.779419,-0.503550,
0.018127,-0.000000,9190.254873,-9.048555,-1.086091,-0.000000,-32.443905,0.000000,-19.289505,-1.064520,
0.163422,0.000000,9201.274363,-9.324438,-1.158879,-0.000000,-32.548630,0.000000,-27.379112,-0.523454,
0.288727,0.000055,9212.293853,-10.150701,-1.127629,-0.000000,-32.653248,0.000000,-26.635895,0.426780,
0.375488,-0.000898,9223.313343,-9.651893,-1.099681,0.000000,-32.757698,0.000000,-24.456295,0.664709,
0.413940,-0.000000,9234.332834,-10.449454,-1.100935,0.000000,-32.862045,0.000000,-17.526464,1.471443,
0.405273,-0.000000,9245.352324,-10.350934,-1.121620,0.000000,-32.966286,0.000000,-8.934732,0.723812,
0.364258,0.000011,9256.371814,-10.187312,-1.069177,-0.000000,-33.070332,0.000000,-9.834904,0.436810,
0.311554,0.000269,9267.391304,-9.037516,-1.358522,-0.000000,-33.174286,0.000000,-6.681041,0.080259,
0.264771,-0.000611,9278.410795,-10.908101,-0.666754,-0.000000,-33.278122,0.000000,-14.039481,-1.111142,
0.228851,-0.000000,9289.430285,-9.355760,-0.841824,0.000000,-33.381775,0.000000,3.894380,0.473887,
0.193329,-0.000003,9300.449775,-8.821274,-0.923383,0.000000,-33.485397,0.000000,-3.950820,1.060654,
0.140350,0.000406,9311.469265,-9.173674,-1.032108,0.000000,-33.588844,0.000000,-7.769996,-1.403439,
0.066254,-0.015526,9322.488756,-9.593063,-1.047563,0.000000,-33.692207,0.000000,-10.363103,1.387344,
-0.013153,-0.000000,9333.508246,-10.897154,-1.020937,-0.000000,-33.795406,0.000000,-16.497986,1.427304,
-0.077148,-0.000001,9344.527736,-10.472526,-1.002864,-0.000000,-33.898460,0.000000,-13.974105,-1.302496,
-0.112396,0.000100,9355.547226,-10.776586,-0.943813,-0.000000,-34.001450,0.000000,-15.007314,-1.187544,
-0.115540,-0.000006,9366.566717,-10.903690,-0.847471,0.000000,-34.104305,0.000000,-17.102047,-1.233722,
-0.096924,0.000000,9377.586207,-9.806126,-0.820930,0.000000,-34.207024,0.000000,-9.604774,-0.756243,
-0.071777,-0.000001,9388.605697,-9.704897,-0.892672,0.000000,-34.309654,0.000000,-9.954434,-0.802307,
-0.052734,0.000003,9399.625187,-9.859851,-0.837598,0.000000,-34.412193,0.000000,-5.852152,-1.304564,
-0.048553,0.000304,9410.644678,-9.507469,-0.844668,-0.000000,-34.514519,0.000000,-2.161554,1.563730,
-0.062500,0.000000,9421.664168,-9.167074,-0.904185,-0.000000,-34.616802,0.000000,6.629900,0.294359,
-0.091675,-0.000000,9432.683658,-9.316169,-0.894820,-0.000000,-34.718918,0.000000,-2.434332,1.533779,
-0.124603,0.000001,9443.703148,-9.742292,-0.912090,0.000000,-34.821041,0.000000,-6.186172,-1.374877,
-0.144287,-0.000099,9454.722639,-9.718624,-0.886751,0.000000,-34.922924,0.000000,-11.421256,-1.538811,
-0.137421,0.038232,9465.742129,-8.579365,-0.798460,0.000000,-35.024696,0.000000,-11.978699,1.109787,
-0.104706,-0.000000,9476.761619,-12.016012,-0.985655,0.000000,-35.126446,0.000000,-12.290964,1.057663,
-0.056885,-0.000001,9487.781109,-9.011280,-0.956280,-0.000000,-35.228081,0.000000,-11.085113,0.895015,
-0.008118,0.000022,9498.800600,-9.953456,-1.040787,-0.000000,-35.329544,0.000000,-11.175011,0.270502,
0.023407,0.005330,9509.820090,-10.342011,-0.938651,-0.000000,-35.430828,0.000000,-20.579422,-0.144284,
0.020874,0.000000,9520.839580,-10.909140,-0.925243,0.000000,-35.532104,0.000000,-14.452829,1.041797,
-0.020020,-0.000000,9531.859070,-10.772546,-0.744771,0.000000,-35.633217,0.000000,-13.449815,0.574347,
-0.087219,-0.000054,9542.878561,-9.278379,-0.725327,0.000000,-35.734322,0.000000,-14.300991,0.157586,
-0.163971,0.001643,9553.898051,-8.643122,-0.813197,-0.000000,-35.835205,0.000000,-23.543623,0.191342,
-0.241241,0.000000,9564.917541,-9.792133,-0.818756,-0.000000,-35.936050,0.000000,-9.560417,1.222214,
-0.316864,0.000000,9575.937031,-10.753177,-0.601876,-0.000000,-36.036800,0.000000,-16.173100,-0.525232,
-0.381989,-0.000017,9586.956522,-5.819393,-0.710113,-0.000000,-36.137386,0.000000,-16.577433,-0.040259,
-0.423981,0.000077,9597.976012,-7.079873,-1.063712,0.000000,-36.237923,0.000000,-14.740103,0.135496,
-0.428497,0.032283,9608.995502,-8.468936,-1.002064,0.000000,-36.338295,0.000000,-19.667967,-0.029750,
-0.380737,0.000000,9620.014993,-8.457511,-0.999234,0.000000,-36.438610,0.000000,-15.817468,-0.019340,
-0.276031,-0.000001,9631.034483,-8.539089,-1.050829,-0.000000,-36.538868,0.000000,-20.425272,-0.041401,
-0.130066,-0.000196,9642.053973,-9.675818,-0.921430,-0.000000,-36.638920,0.000000,-20.584776,0.248458,
0.031982,0.013072,9653.073463,-7.861942,-0.866234,-0.000000,-36.738972,0.000000,-12.280519,0.476854,
0.186066,-0.000000,9664.092954,-7.462276,-1.022589,-0.000000,-36.838898,0.000000,-11.662090,-0.029732,
0.308319,0.000000,9675.112444,-8.478638,-1.045198,0.000000,-36.938683,0.000000,-9.105765,-0.486273,
0.381683,-0.000068,9686.131934,-7.819025,-1.078739,0.000000,-37.038403,0.000000,-5.356155,-1.009385,
0.408539,-0.000013,9697.151424,-8.259550,-1.168007,0.000000,-37.138054,0.000000,3.208773,0.787519,
0.407166,-0.000000,9708.170915,-9.137000,-1.215645,-0.000000,-37.237488,0.000000,-2.187339,1.540846,
0.397766,0.000001,9719.190405,-9.859917,-1.133307,-0.000000,-37.336922,0.000000,-4.226145,-0.457442,
0.389099,-0.000010,9730.209895,-9.661080,-1.153486,-0.000000,-37.436268,0.000000,-11.163760,-0.652989,
0.376953,-0.000405,9741.229385,-10.431382,-1.124906,-0.000000,-37.535465,0.000000,-14.740658,-0.955420,
0.350159,0.010858,9752.248876,-10.294237,-1.117099,0.000000,-37.634598,0.000000,-13.785807,-1.378280,
0.300873,0.000000,9763.268366,-11.089316,-1.078285,0.000000,-37.733665,0.000000,-13.287580,1.119510,
0.232086,-0.000003,9774.287856,-10.841024,-1.017702,0.000000,-37.832668,0.000000,-9.625786,-0.084949,
0.158752,0.000003,9785.307346,-10.620246,-1.002241,-0.000000,-37.931507,0.000000,-10.108442,1.487041,
0.099365,-0.016926,9796.326837,-10.378029,-0.995696,-0.000000,-38.030281,0.000000,-28.306908,1.279419,
0.061707,0.000000,9807.346327,-10.677000,-1.014669,-0.000000,-38.128979,0.000000,-14.591146,1.239908,
0.047485,-0.000000,9818.365817,-10.627895,-0.998576,0.000000,-38.227505,0.000000,-14.409469,1.028022,
0.052673,-0.000048,9829.385307,-11.028417,-1.003618,0.000000,-38.325985,0.000000,-14.620744,0.421843,
0.066254,-0.002197,9840.404798,-11.131640,-0.961940,0.000000,-38.424400,0.000000,-14.043097,0.304173,
0.072449,0.000000,9851.424288,-11.043510,-0.902687,0.000000,-38.522747,0.000000,-15.692556,-0.276073,
0.057434,0.000000,9862.443778,-10.751727,-0.857399,-0.000000,-38.620930,0.000000,-16.373264,0.577167,
0.020325,0.000039,9873.463268,-10.378731,-0.884669,-0.000000,-38.719028,0.000000,-13.848007,0.336780,
-0.031860,-0.001886,9884.482759,-10.492897,-0.899536,-0.000000,-38.817177,0.000000,-15.213885,-0.134856,
-0.089355,-0.000000,9895.502249,-10.789874,-0.851714,0.000000,-38.915108,0.000000,-10.099648,0.850226,
-0.140167,-0.000000,9906.521739,-10.308938,-0.824147,0.000000,-39.012920,0.000000,-5.963666,-0.237930,
-0.167145,0.000014,9917.541229,-10.046767,-0.828647,0.000000,-39.110653,0.000000,-8.335094,-0.958145,
-0.158051,-0.000339,9928.560720,-9.612190,-0.840299,0.000000,-39.208508,0.000000,-10.039724,-1.200494,
-0.121460,-0.012053,9939.580210,-9.737884,-0.845854,-0.000000,-39.306187,0.000000,-13.769600,-1.476141,
-0.079865,0.000000,9950.599700,-9.315922,-0.845866,-0.000000,-39.403744,0.000000,-12.155167,1.545396,
-0.053864,0.000002,9961.619190,-9.387293,-0.935342,-0.000000,-39.501038,0.000000,-8.553483,-1.506369,
-0.054077,0.000036,9972.638681,-9.123145,-0.872499,0.000000,-39.598522,0.000000,-1.923913,-0.926224,
-0.079437,-0.006765,9983.658171,-10.062099,-0.822245,0.000000,-39.695869,0.000000,5.792260,0.352901,
-0.122192,0.000000,9994.677661,-9.682522,-0.938157,0.000000,-39.792931,0.000000,-4.076610,-0.922605,
-0.177307,-0.000000,10005.697151,-9.496925,-0.887083,0.000000,-39.890224,0.000000,-8.069203,-1.169387,
-0.244324,0.000047,10016.716642,-9.440633,-0.914776,-0.000000,-39.987190,0.000000,-11.317148,1.560454,
-0.318115,-0.000903,10027.736132,-8.689327,-0.902932,-0.000000,-40.084229,0.000000,-10.979055,-1.492196,
-0.386871,0.000000,10038.755622,-9.052699,-1.049543,-0.000000,-40.181087,0.000000,-17.135191,-1.219159,
-0.435974,-0.000000,10049.775112,-9.316158,-1.032746,0.000000,-40.277733,0.000000,-15.607724,-1.121781,
-0.452820,0.000011,10060.794603,-8.732645,-0.958753,0.000000,-40.374508,0.000000,-14.000424,-1.049200,
-0.423584,0.000334,10071.814093,-10.033907,-1.151446,0.000000,-40.471104,0.000000,-16.345173,-0.780344,
-0.338715,0.084199,10082.833583,-11.599264,-0.863629,-0.000000,-40.568024,0.000000,-11.722979,-0.554726,
-0.204651,-0.000000,10093.853073,-11.688056,-0.909904,-0.000000,-40.664528,0.000000,-7.255645,-0.912161,
-0.045502,0.000006,10104.872564,-10.660070,-0.868626,-0.000000,-40.760880,0.000000,-5.248334,-0.173670,
0.105865,-0.000030,10115.892054,-9.844322,-0.805277,-0.000000,-40.857075,0.000000,4.231838,0.544482,
0.222900,0.002311,10126.911544,-9.115586,-0.867704,0.000000,-40.953613,0.000000,-11.857813,1.514388,
0.292694,-0.000000,10137.931034,-8.998384,-1.015743,0.000000,-41.049664,0.000000,-5.070211,0.750949,
0.322937,0.000001,10148.950525,-10.068316,-1.034493,0.000000,-41.145721,0.000000,-7.456570,0.372080,
0.333466,0.000015,10159.970015,-10.069242,-0.934255,-0.000000,-41.241730,0.000000,-7.852058,0.154199,
0.335663,0.002121,10170.989505,-9.423518,-0.906059,-0.000000,-41.337852,0.000000,-13.436380,-0.249330,
0.329681,-0.000000,10182.008996,-8.552240,-0.913125,-0.000000,-41.433762,0.000000,-17.139034,-0.150298,
0.310394,-0.000000,10193.028486,-8.215629,-1.010746,-0.000000,-41.529552,0.000000,-19.768543,0.083246,
0.273865,-0.000013,10204.047976,-8.431397,-1.136409,0.000000,-41.625465,0.000000,-22.664051,0.695235,
0.219513,0.001349,10215.067466,-9.391696,-1.303103,0.000000,-41.721046,0.000000,-26.566490,1.373181,
0.150757,-0.000979,10226.086957,-8.767130,-1.310296,0.000000,-41.816750,0.000000,-19.311247,1.018136,
0.076904,0.000000,10237.106447,-9.499681,1.301423,-0.000000,-41.912205,0.000000,-15.472294,1.019725,
0.012329,-0.000010,10248.125937,-5.243719,1.515941,-0.000000,-42.007629,0.000000,-15.154160,0.774303,
-0.029236,0.000455,10259.145427,-9.718349,-0.448602,-0.000000,-42.103065,0.000000,-14.203051,0.475341,
-0.042847,-0.002783,10270.164918,-17.959917,0.309391,-0.000000,-42.198833,0.000000,-15.803926,0.337350,
-0.034241,-0.000000,10281.184408,-15.014274,0.051263,0.000000,-42.294136,0.000000,-18.513491,0.021559,
-0.011963,-0.000001,10292.203898,-11.180041,-0.064815,0.000000,-42.389019,0.000000,-20.418777,0.288758,
0.012787,0.000035,10303.223388,-9.838166,-0.276091,0.000000,-42.484261,0.000000,-20.822903,1.340318,
0.027466,0.003097,10314.242879,-8.744955,-0.475291,-0.000000,-42.579056,0.000000,-20.746338,1.399700,
0.020538,-0.000000,10325.262369,-8.613978,-0.624885,-0.000000,-42.674389,0.000000,-16.799967,1.316753,
-0.008392,-0.000000,10336.281859,-8.570292,-0.719597,-0.000000,-42.769505,0.000000,-13.994963,1.294132,
-0.048126,-0.000020,10347.301349,-9.660131,-0.835992,0.000000,-42.864059,0.000000,-9.997015,1.291959,
-0.076965,0.000942,10358.320840,-11.162113,-0.666932,0.000000,-42.959015,0.000000,-8.228854,0.719644,
-0.078400,0.000000,10369.340330,-7.959073,-0.854420,0.000000,-43.054035,0.000000,-6.878683,0.539601,
-0.048004,0.000000,10380.359820,-9.332301,-0.841894,0.000000,-43.148502,0.000000,-5.966601,-0.062280,
0.001587,-0.000009,10391.379310,-9.676365,-0.851992,-0.000000,-43.243217,0.000000,-11.504741,-1.368007,
0.053619,-0.000106,10402.398801,-9.849483,-0.880870,-0.000000,-43.337879,0.000000,5.320824,-0.523117,
